# Cosima universal isotope store
# VN is followed by the volume name in which the isotope was produced
# RP is followed by the isotope ID (1000*Z+A), the excitation in keV, and a value (e.g. the number of produced isotopes, activation in Bq)

TT 0

VN CsIShield
RP 54121       0.00   3.43919e+01
RP 54122       0.00   6.05023e+01
RP 54123     185.18   1.91767e-02
RP 54123       0.00   8.30419e+01
RP 54124       0.00   9.87096e-14
RP 54125       0.00   1.25972e+02
RP 54127     297.10   1.12941e-02
RP 54127       0.00   1.58302e+02
RP 54131     163.93   2.67392e-01
RP 54133       0.00   1.71954e+01
RP 54134       0.00   0.00000e+00
RP 55119       0.00   1.26510e-01
RP 55120       0.00   6.36865e-01
RP 55121       0.00   2.03905e+00
RP 55122       0.00   5.98654e+00
RP 55123       0.00   1.15856e+01
RP 55124     462.63   1.83874e-03
RP 55124       0.00   2.25450e+01
RP 55125       0.00   3.50277e+01
RP 55126       0.00   4.86566e+01
RP 55127       0.00   6.81447e+01
RP 55128       0.00   1.11706e+02
RP 55129       0.00   1.52466e+02
RP 55130       0.00   1.82908e+02
RP 55131       0.00   3.22891e+02
RP 55132       0.00   5.76874e+02
RP 55134       0.00   3.60245e+01
RP 56120       0.00   5.09493e-01
RP 56121       0.00   5.10569e-01
RP 56122       0.00   1.52848e+00
RP 56123       0.00   1.26834e+00
RP 56124       0.00   4.33069e+00
RP 56125       0.00   6.75078e+00
RP 56126       0.00   9.42562e+00
RP 56127       0.00   1.01899e+01
RP 56128       0.00   1.99976e+01
RP 56129       0.00   2.44557e+01
RP 56131       0.00   4.01226e+01
RP 56132       0.00   0.00000e+00
RP 56133       0.00   1.28768e+00
RP 57131       0.00   2.54747e-01
RP 57135       0.00   1.27373e-01
VN GeStripDetector
RP 2006       0.00   3.82120e-01
RP 3008       0.00   8.91613e-01
RP 4007       0.00   1.26279e+00
RP 4008       0.00   8.91613e-01
RP 4010       0.00   6.43143e-07
RP 5012       0.00   5.09493e-01
RP 6010       0.00   2.54747e-01
RP 6011       0.00   1.52848e+00
RP 6014       0.00   1.85854e-04
RP 7013       0.00   5.09493e-01
RP 7016       0.00   1.01899e+00
RP 7017       0.00   1.27373e-01
RP 8015       0.00   2.42009e+00
RP 8019       0.00   3.82120e-01
RP 8020       0.00   3.82120e-01
RP 9017       0.00   8.91613e-01
RP 9018       0.00   8.02452e+00
RP 9020       0.00   3.43908e+00
RP 9021       0.00   6.36866e-01
RP 9022       0.00   5.09493e-01
RP 9023       0.00   3.82120e-01
RP 9024       0.00   2.54747e-01
RP 10019       0.00   6.36866e-01
RP 10023       0.00   2.67484e+00
RP 10024       0.00   1.91060e+00
RP 10025       0.00   1.01899e+00
RP 11021       0.00   1.52848e+00
RP 11022       0.00   4.70521e+00
RP 11024     472.21   1.91056e+00
RP 11024       0.00   2.66210e+01
RP 11025       0.00   5.34968e+00
RP 11026       0.00   2.54747e-01
RP 12022       0.00   2.54747e-01
RP 12023       0.00   2.92958e+00
RP 12027       0.00   1.61764e+01
RP 13023       0.00   1.27373e-01
RP 13024     425.80   1.27373e-01
RP 13024       0.00   5.09493e-01
RP 13025       0.00   4.07595e+00
RP 13026       0.00   5.41783e-05
RP 13028       0.00   6.36866e-01
RP 14024       0.00   1.27373e-01
RP 14025       0.00   1.27373e-01
RP 14027       0.00   2.54747e+00
VN GeWafer
RP 2006       0.00   3.82120e-01
RP 3008       0.00   2.54747e-01
RP 4007       0.00   3.78837e-01
RP 4008       0.00   2.54747e-01
RP 4010       0.00   5.84675e-08
RP 6011       0.00   1.27373e-01
RP 7013       0.00   1.27373e-01
RP 7016       0.00   1.27373e-01
RP 8015       0.00   1.27373e-01
RP 9017       0.00   1.27373e-01
RP 9018       0.00   2.54747e-01
RP 9020       0.00   1.27373e-01
RP 11022       0.00   2.08459e-01
RP 11024       0.00   2.54747e-01
RP 12027       0.00   1.27373e-01
RP 13026       0.00   1.35446e-06
RP 13028       0.00   5.09493e-01
RP 13029       0.00   2.54747e-01
RP 14027       0.00   2.54747e-01
RP 14031       0.00   6.36866e-01
RP 14032       0.00   1.72718e-03
RP 15030       0.00   1.91060e+00
RP 15032       0.00   1.65748e+00
RP 15033       0.00   7.64205e-01
RP 15035       0.00   1.27373e-01
RP 16031       0.00   1.27373e-01
RP 16035       0.00   8.42437e-01
RP 17034       0.00   5.09493e-01
RP 17036       0.00   7.61843e-06
RP 17038       0.00   5.09493e-01
RP 17039       0.00   1.27373e-01
RP 18037       0.00   2.29106e+00
RP 18039       0.00   3.93329e-03
RP 18041       0.00   1.27373e-01
RP 19038       0.00   1.01899e+00
RP 19040       0.00   1.62707e-09
RP 19042       0.00   1.14636e+00
RP 19043       0.00   5.09493e-01
RP 20041       0.00   1.81765e-05
RP 20047       0.00   2.54747e-01
RP 21042       0.00   6.36866e-01
